Longitude,Latitude,month,year,Sample Depth (m),Temp,Salinity,d18O,dD,notes,Citation
-54.1711969,-60.9638972,3,2010,802.497203,-0.0889,34.60221098,-0.24,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,307.3787325,0.1461,34.55310656,-0.24,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,206.2365431,-0.0875,34.47117389,-0.24,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,11.03801497,0.0138,34.32597944,-0.24,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,302.8507496,-0.1295,34.55385195,-0.24,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,103.3360682,-0.2034,34.42186456,-0.24,-99.9,,Brown et al. (2014)
-50.04247118,-60.22412114,3,2010,203.0978842,-0.1091,34.55618476,-0.24,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,1768.940603,0.0647,34.66554787,-0.24,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,405.1286641,0.0147,34.60496604,-0.24,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,305.3041943,-0.1055,34.57125616,-0.24,-99.9,,Brown et al. (2014)
-47.3357418,-60.1475918,3,2010,906.6050073,0.1994,34.66234369,-0.24,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,1006.535889,-0.0317,34.66214494,-0.24,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,103.7557495,-1.0268,34.41464407,-0.24,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,2017.75391,-0.115312043,34.66127344,-0.24,-99.9,,Brown et al. (2014)
-41.9744901,-60.60973824,4,2010,3228.159419,-0.366319165,34.6471239,-0.24,-99.9,,Brown et al. (2014)
-41.9744901,-60.60973824,4,2010,208.3777131,-0.257,34.49000587,-0.24,-99.9,,Brown et al. (2014)
-41.82996568,-60.58995609,4,2010,74.31540737,0.7036,34.22658546,-0.24,-99.9,,Brown et al. (2014)
-41.69126974,-60.56990352,4,2010,2303.821387,-0.051531896,34.66188339,-0.24,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,102.6975958,0.544,34.22604349,-0.24,-99.9,,Brown et al. (2014)
-40.06982721,-60.43007884,4,2010,102.4141618,0.3473,34.23574207,-0.24,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,0,0.0392,34.07346758,-0.24,-99.9,,Brown et al. (2014)
-33.1598256,-59.86000708,4,2010,0,-0.051313031,34.663206,-0.24,-99.9,,Brown et al. (2014)
-33.1598256,-59.86000708,4,2010,0,-0.051,34.66366232,-0.24,-99.9,,Brown et al. (2014)
-33.1598256,-59.86000708,4,2010,0,0.3775,34.64249084,-0.24,-99.9,,Brown et al. (2014)
-33.07088092,-59.86022363,4,2010,0,-0.7017,34.38688844,-0.24,-99.9,,Brown et al. (2014)
-32.94990722,-59.8802205,4,2010,0,-0.379789536,34.64730102,-0.24,-99.9,,Brown et al. (2014)
-31.47977598,-59.96988936,4,2010,0,-0.041314353,34.6638338,-0.24,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,-0.081145507,34.66089278,-0.24,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,-1.3074,34.29054037,-0.24,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,-0.11111559,34.66332936,-0.24,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,1.3121,33.9192,-0.24,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,2.8297,33.8596,-0.24,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,2.6659,33.8277,-0.24,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,2.672,33.8282,-0.24,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,-0.1217,34.6613,-0.24,-99.9,,Brown et al. (2014)
29.9981,-68.0001,3,2008,0,0.1186,34.669,-0.24,-99.9,,Brown et al. (2014)
29.9981,-68.0001,3,2008,0,0.2789,34.6732,-0.24,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,-1.7553,34.2575,-0.24,-99.9,,Brown et al. (2014)
31.7309,-68.5413,3,2008,0,-1.6084,33.732,-0.24,-99.9,,Brown et al. (2014)
32.5117,-68.1081,3,2008,0,-1.4847,33.7277,-0.24,-99.9,,Brown et al. (2014)
15.3751,-57.5375,1,2009,0,-1.5253,34.1337,-0.238745277,-99.9,,Brown et al. (2014)
11.8957,-57.8961,1,2009,0,-0.4741,34.6486,-0.23686086,-99.9,,Brown et al. (2014)
15.3751,-57.5375,1,2009,0,-0.3749,34.6538,-0.235015912,-99.9,,Brown et al. (2014)
7.7594,-58.3312,1,2009,0,-0.2805,34.6599,-0.234576151,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,-0.2665,34.6552,-0.232351002,-99.9,,Brown et al. (2014)
7.7594,-58.3312,1,2009,0,-0.4882,34.6468,-0.230859327,-99.9,,Brown et al. (2014)
-56.79229202,-62.50481227,3,2010,452.5586137,-0.7611,34.54359094,-0.23,-99.9,,Brown et al. (2014)
-56.67029959,-62.17087077,3,2010,809.3493449,-0.7348,34.54071617,-0.23,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,153.5565998,-0.2891,34.44468207,-0.23,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,152.4009846,-0.2734,34.46206959,-0.23,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,100.5295741,-0.308,34.41184636,-0.23,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,402.5827304,-0.2556,34.57297195,-0.23,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,309.2573531,-0.5013,34.52423314,-0.23,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,1545.60354,0.0571,34.66569639,-0.23,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,78.94085179,-1.0944,34.28005183,-0.23,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,1264.058079,0.1535,34.67358083,-0.23,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,2972.230427,-0.207511938,34.65411122,-0.23,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,157.2034509,-0.6403,34.44103008,-0.23,-99.9,,Brown et al. (2014)
-35.47556975,-60.30327887,4,2010,103.1481067,-0.7079,34.32289436,-0.23,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,0,0.041,34.07296306,-0.23,-99.9,,Brown et al. (2014)
-33.27957869,-59.84964554,4,2010,0,-0.4309,34.24824282,-0.23,-99.9,,Brown et al. (2014)
-33.1598256,-59.86000708,4,2010,0,-0.6807,34.3269916,-0.23,-99.9,,Brown et al. (2014)
-32.80843818,-59.90004475,4,2010,0,-0.0111,34.02676461,-0.23,-99.9,,Brown et al. (2014)
-30.96090102,-60.31957412,4,2010,0,-1.0706,34.21795549,-0.23,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,-0.357189283,34.64515746,-0.23,-99.9,,Brown et al. (2014)
-21.28365219,-61.63117076,4,2010,0,-0.383204276,34.64040802,-0.23,-99.9,,Brown et al. (2014)
-21.28365219,-61.63117076,4,2010,0,-0.394160822,34.64050593,-0.23,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,2.8381,33.8595,-0.23,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,-0.1577,34.6522,-0.23,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,-0.266,34.6491,-0.23,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,-0.2251,34.6551,-0.23,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,-0.2005,34.6572,-0.23,-99.9,,Brown et al. (2014)
29.9954,-60.9973,2,2008,0,-0.2391,34.6557,-0.23,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,-0.2433,34.6557,-0.23,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,0.7225,34.6983,-0.23,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,-0.9889,34.2554,-0.23,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,-1.5713,34.1725,-0.23,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,-0.3024,34.65,-0.23,-99.9,,Brown et al. (2014)
29.9981,-68.0001,3,2008,0,-0.2286,34.6535,-0.23,-99.9,,Brown et al. (2014)
29.9981,-68.0001,3,2008,0,-0.1208,34.6587,-0.23,-99.9,,Brown et al. (2014)
31.437,-68.3642,3,2008,0,-1.6703,34.2869,-0.23,-99.9,,Brown et al. (2014)
15.3751,-57.5375,1,2009,0,-0.4249,34.4042,-0.229852713,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,-0.0611,34.6636,-0.228825498,-99.9,,Brown et al. (2014)
-16.08,-61.33,1,2009,0,-1.5645,34.451,-0.228580326,-99.9,,Brown et al. (2014)
-9.04,-60.4008,1,2009,0,-0.1726,34.6623,-0.226398585,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,-0.3645,34.654,-0.221456914,-99.9,,Brown et al. (2014)
-56.79229202,-62.50481227,3,2010,502.737376,-0.7647,34.54363159,-0.22,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,101.9865245,0.3838,34.26354963,-0.22,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,305.6353646,0.3796,34.56034061,-0.22,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,130.3915865,0.1888,34.29029749,-0.22,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,55.81760772,0.4697,34.18950732,-0.22,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,76.69128067,0.423,34.37419231,-0.22,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,104.311678,-0.395,34.39909666,-0.22,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,27.94560056,-0.0736,34.36693354,-0.22,-99.9,,Brown et al. (2014)
-50.04247118,-60.22412114,3,2010,424.0242659,-0.085,34.58725992,-0.22,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,153.3497427,-0.2734,34.46486304,-0.22,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,1712.690386,-0.0796,34.65381223,-0.22,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,1006.663186,0.0739,34.65520409,-0.22,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,808.1927351,0.2664,34.67018711,-0.22,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,152.6645285,-0.4414,34.55365404,-0.22,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,1987.510007,-0.1703,34.65907481,-0.22,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,2538.836926,-0.13683036,34.65841322,-0.22,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,1511.282166,0.0433,34.66837271,-0.22,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,207.1753562,-0.6403,34.52069362,-0.22,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,79.67579125,-0.3401,34.20022825,-0.22,-99.9,,Brown et al. (2014)
-42.08962296,-60.6298,4,2010,158.1313244,-0.5006,34.44524674,-0.22,-99.9,,Brown et al. (2014)
-41.9744901,-60.60973824,4,2010,2531.273713,-0.074727191,34.66063454,-0.22,-99.9,,Brown et al. (2014)
-41.82996568,-60.58995609,4,2010,2009.351334,0.062991478,34.66694524,-0.22,-99.9,,Brown et al. (2014)
-41.37996586,-60.53027463,4,2010,54.65900898,1.0161,34.14337239,-0.22,-99.9,,Brown et al. (2014)
-33.1598256,-59.86000708,4,2010,0,0.0829,34.55621305,-0.22,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,-0.364367294,34.64468121,-0.22,-99.9,,Brown et al. (2014)
-24.26111279,-61.23080109,4,2010,0,-0.6182,34.55934895,-0.22,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,0.9451,34.1437,-0.22,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,-0.6374,34.1355,-0.22,-99.9,,Brown et al. (2014)
29.9954,-60.9973,2,2008,0,0.4172,34.3885,-0.22,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,-1.2468,34.4197,-0.22,-99.9,,Brown et al. (2014)
31.437,-68.3642,3,2008,0,-1.7916,34.2474,-0.22,-99.9,,Brown et al. (2014)
30.0001,-54.4999,1,2009,0,-0.0934,34.661,-0.218997529,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,0.3765,34.6831,-0.216843176,-99.9,,Brown et al. (2014)
-16.08,-61.33,1,2009,0,-0.4629,34.6466,-0.21419299,-99.9,,Brown et al. (2014)
24.6381,-54.7528,1,2009,0,-0.1834,34.6604,-0.213625097,-99.9,,Brown et al. (2014)
-56.69307827,-61.39276161,3,2010,200.4823351,0.6063,34.44864348,-0.21,-99.9,,Brown et al. (2014)
-56.69307827,-61.39276161,3,2010,151.5735561,0.4164,34.37561854,-0.21,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,152.4208747,0.5867,34.38607668,-0.21,-99.9,,Brown et al. (2014)
-51.19411838,-60.2530131,3,2010,154.7937645,-0.4353,34.37404031,-0.21,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,1051.022103,-0.0182,34.62398542,-0.21,-99.9,,Brown et al. (2014)
-50.04247118,-60.22412114,3,2010,303.5558539,-0.0982,34.57258105,-0.21,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,202.0268019,-0.3956,34.51008471,-0.21,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,12.75353671,0.3542,34.23322566,-0.21,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,606.6074936,0.3032,34.66578943,-0.21,-99.9,,Brown et al. (2014)
-47.3357418,-60.1475918,3,2010,302.1446508,0.106,34.6141898,-0.21,-99.9,,Brown et al. (2014)
-46.76861793,-60.35475485,3,2010,603.9760324,0.1492,34.6551013,-0.21,-99.9,,Brown et al. (2014)
-46.76861793,-60.35475485,3,2010,302.552398,-0.1301,34.5735722,-0.21,-99.9,,Brown et al. (2014)
-42.95983795,-60.7598533,3,2010,151.8709132,-0.4604,34.53343087,-0.21,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,1111.935556,0.0351,34.66195395,-0.21,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,104.50859,-0.9539,34.36760091,-0.21,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,102.3982497,-0.9778,34.44682681,-0.21,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,1658.096019,-0.0074,34.6639459,-0.21,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,1513.038462,-0.0727,34.66365667,-0.21,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,1008.614405,0.2796,34.67874214,-0.21,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,3023.251535,-0.203633315,34.65373079,-0.21,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,2512.005171,-0.193119118,34.65682035,-0.21,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,2258.62808,-0.171712961,34.65782108,-0.21,-99.9,,Brown et al. (2014)
-41.9744901,-60.60973824,4,2010,610.4065041,0.3074,34.65145675,-0.21,-99.9,,Brown et al. (2014)
-38.70893653,-60.42034173,4,2010,201.2162801,-0.7805,34.51015862,-0.21,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,0,-0.3628,34.43771808,-0.21,-99.9,,Brown et al. (2014)
-33.27957869,-59.84964554,4,2010,0,0.0922,34.66861727,-0.21,-99.9,,Brown et al. (2014)
-32.94990722,-59.8802205,4,2010,0,-0.466,34.44184697,-0.21,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,0.0543,34.67071943,-0.21,-99.9,,Brown et al. (2014)
-19.79713011,-61.83249326,4,2010,0,-0.452759823,34.64152452,-0.21,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,-0.0945,34.6599,-0.21,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,0.0225,34.6682,-0.21,-99.9,,Brown et al. (2014)
31.0482,-68.2674,3,2008,0,0.3314,34.669,-0.21,-99.9,,Brown et al. (2014)
31.5311,-68.3996,3,2008,0,-1.603,34.3021,-0.21,-99.9,,Brown et al. (2014)
30.0001,-54.4999,1,2009,0,-0.194,34.6551,-0.206442447,-99.9,,Brown et al. (2014)
-54.40541426,-61.04088476,3,2010,204.1997961,0.5453,34.36206769,-0.2,-99.9,,Brown et al. (2014)
-52.35291704,-60.54881614,3,2010,703.8243704,-0.0695,34.64054407,-0.2,-99.9,,Brown et al. (2014)
-52.35291704,-60.54881614,3,2010,25.36287014,-0.0246,34.29415577,-0.2,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,80.86521966,-0.179,34.42066609,-0.2,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,1318.273539,-0.0554,34.64899349,-0.2,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,949.2672982,-0.0313,34.61769534,-0.2,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,52.17175108,-0.1895,34.42322673,-0.2,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,1439.786181,-0.0466,34.65305439,-0.2,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,805.9739937,0.147,34.65016355,-0.2,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,2765.406131,-0.107925285,34.65306238,-0.2,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,1771.038015,-0.054,34.65764947,-0.2,-99.9,,Brown et al. (2014)
-47.3357418,-60.1475918,3,2010,1004.267422,0.1621,34.66298641,-0.2,-99.9,,Brown et al. (2014)
-43.99973158,-60.92015,3,2010,100.9900301,-0.9095,34.26703871,-0.2,-99.9,,Brown et al. (2014)
-42.95983795,-60.7598533,3,2010,489.5015042,0.0589,34.65838659,-0.2,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,76.40784665,-0.9475,34.23312771,-0.2,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,1764.928769,-0.1242,34.66042514,-0.2,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,2335.366102,-0.154645112,34.65835447,-0.2,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,806.3479277,0.4221,34.68287951,-0.2,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,2919.313791,-0.210589768,34.65414378,-0.2,-99.9,,Brown et al. (2014)
-42.08962296,-60.6298,4,2010,811.2916138,0.4402,34.67908017,-0.2,-99.9,,Brown et al. (2014)
-41.9744901,-60.60973824,4,2010,3422.906442,-0.407700758,34.64366822,-0.2,-99.9,,Brown et al. (2014)
-39.30008956,-60.4098893,4,2010,1433.428309,0.3195,34.67174535,-0.2,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,2958.317297,-0.448706109,34.64380512,-0.2,-99.9,,Brown et al. (2014)
-35.47556975,-60.30327887,4,2010,155.6679347,-0.5079,34.41203078,-0.2,-99.9,,Brown et al. (2014)
-32.80843818,-59.90004475,4,2010,0,-0.5294,34.46268895,-0.2,-99.9,,Brown et al. (2014)
-28.26342992,-60.68561444,4,2010,0,-0.206071816,34.6582994,-0.2,-99.9,,Brown et al. (2014)
-28.26342992,-60.68561444,4,2010,0,-1.1142,34.30626767,-0.2,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,-0.35450922,34.64516898,-0.2,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,-0.37084606,34.64549204,-0.2,-99.9,,Brown et al. (2014)
-24.26111279,-61.23080109,4,2010,0,-0.186816089,34.66343848,-0.2,-99.9,,Brown et al. (2014)
-24.26111279,-61.23080109,4,2010,0,0.3138,34.67409305,-0.2,-99.9,,Brown et al. (2014)
-19.79713011,-61.83249326,4,2010,0,-1.7164,34.4074789,-0.2,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,-1.4388,34.29161803,-0.2,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,0.1453,34.6716,-0.2,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,0.5153,34.0467,-0.2,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,0.9846,34.2682,-0.2,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,-0.2331,34.6555,-0.2,-99.9,,Brown et al. (2014)
-16.08,-61.33,1,2009,0,-0.4659,34.6452,-0.198813456,-99.9,,Brown et al. (2014)
27.3817,-54.0283,1,2009,0,0.1129,34.6709,-0.194963537,-99.9,,Brown et al. (2014)
-9.04,-60.4008,1,2009,0,-1.4745,34.3914,-0.194917792,-99.9,,Brown et al. (2014)
2.8575,-58.8172,1,2009,0,0.4371,34.6862,-0.193000911,-99.9,,Brown et al. (2014)
30.0001,-54.4999,1,2009,0,0.1586,34.6726,-0.190675627,-99.9,,Brown et al. (2014)
-52.35291704,-60.54881614,3,2010,654.7077397,-0.0236,34.6309773,-0.19,-99.9,,Brown et al. (2014)
-51.19411838,-60.2530131,3,2010,405.8626091,-0.1311,34.59372568,-0.19,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,1350.430869,-0.0614,34.65092546,-0.19,-99.9,,Brown et al. (2014)
-50.9318325,-60.22423094,3,2010,1267.732776,-0.0543,34.64920693,-0.19,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,806.7586584,-0.0405,34.64062266,-0.19,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,203.0829666,-0.1787,34.51367621,-0.19,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,1580.900525,-0.0773,34.65412461,-0.19,-99.9,,Brown et al. (2014)
-48.58453352,-60.16547276,3,2010,150.1275453,-0.3726,34.46109754,-0.19,-99.9,,Brown et al. (2014)
-48.27668266,-60.14617139,3,2010,1919.511698,-0.117,34.65367574,-0.19,-99.9,,Brown et al. (2014)
-47.69576,-60.12625712,3,2010,1262.311728,0.1206,34.66419789,-0.19,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,606.594565,0.1435,34.65823156,-0.19,-99.9,,Brown et al. (2014)
-42.20916553,-60.64996986,4,2010,808.3737351,0.4119,34.6829828,-0.19,-99.9,,Brown et al. (2014)
-42.18965247,-60.64955,4,2010,1763.395241,-0.0382,34.66405533,-0.19,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,2014.549613,-0.1301107,34.65987792,-0.19,-99.9,,Brown et al. (2014)
-39.11951735,-60.40996201,4,2010,2118.455533,0.071445767,34.66709763,-0.19,-99.9,,Brown et al. (2014)
-38.70893653,-60.42034173,4,2010,2578.036349,-0.256746783,34.65426442,-0.19,-99.9,,Brown et al. (2014)
-38.00018251,-60.44017285,4,2010,1262.968101,0.2942,34.67583102,-0.19,-99.9,,Brown et al. (2014)
-37.36984621,-60.46007739,4,2010,2026.754183,0.079284187,34.66792338,-0.19,-99.9,,Brown et al. (2014)
-33.07088092,-59.86022363,4,2010,0,-0.3166,34.48263239,-0.19,-99.9,,Brown et al. (2014)
-32.94990722,-59.8802205,4,2010,0,-0.38745313,34.64696676,-0.19,-99.9,,Brown et al. (2014)
-32.80843818,-59.90004475,4,2010,0,-0.3221,34.51282875,-0.19,-99.9,,Brown et al. (2014)
-31.47977598,-59.96988936,4,2010,0,0.1095,34.6698853,-0.19,-99.9,,Brown et al. (2014)
-27.22842879,-60.8267496,4,2010,0,-0.3149,34.58171194,-0.19,-99.9,,Brown et al. (2014)
-17.07456409,-61.43093527,4,2010,0,0.3627,34.67846028,-0.19,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,2.8298,33.8596,-0.19,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,0.8462,34.1183,-0.19,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,-0.2601,34.6511,-0.19,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,0.3413,34.684,-0.19,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,-1.2882,34.1131,-0.19,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,-0.2803,34.6517,-0.19,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,0.0811,34.6701,-0.19,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,-0.968,34.3918,-0.19,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,0.5715,34.6909,-0.19,-99.9,,Brown et al. (2014)
29.9981,-68.0001,3,2008,0,0.6632,34.6772,-0.19,-99.9,,Brown et al. (2014)
31.0482,-68.2674,3,2008,0,0.0038,34.6632,-0.19,-99.9,,Brown et al. (2014)
31.0482,-68.2674,3,2008,0,0.4238,34.6626,-0.19,-99.9,,Brown et al. (2014)
31.0482,-68.2674,3,2008,0,-0.3416,34.5298,-0.19,-99.9,,Brown et al. (2014)
31.437,-68.3642,3,2008,0,0.1562,34.6651,-0.19,-99.9,,Brown et al. (2014)
31.437,-68.3642,3,2008,0,0.1552,34.6652,-0.19,-99.9,,Brown et al. (2014)
31.5311,-68.3996,3,2008,0,0.284,34.6398,-0.19,-99.9,,Brown et al. (2014)
31.7309,-68.5413,3,2008,0,-0.6071,34.461,-0.19,-99.9,,Brown et al. (2014)
7.7594,-58.3312,1,2009,0,0.2935,34.6818,-0.18938118,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,0.3043,34.4187,-0.189378715,-99.9,,Brown et al. (2014)
2.8575,-58.8172,1,2009,0,0.1265,34.675,-0.187442208,-99.9,,Brown et al. (2014)
22.2473,-56.2449,1,2009,0,-0.0642,34.426,-0.187356643,-99.9,,Brown et al. (2014)
11.8957,-57.8961,1,2009,0,-0.3801,34.4498,-0.186539343,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,0.5412,34.173,-0.18590703,-99.9,,Brown et al. (2014)
26.4887,-54.0029,1,2009,0,0.2736,34.679,-0.180420908,-99.9,,Brown et al. (2014)
-54.1711969,-60.9638972,3,2010,751.5208473,-0.1021,34.59892107,-0.18,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,342.9422441,1.1897,34.65882068,-0.18,-99.9,,Brown et al. (2014)
-52.35291704,-60.54881614,3,2010,807.0033067,-0.0845,34.64433,-0.18,-99.9,,Brown et al. (2014)
-52.35291704,-60.54881614,3,2010,603.6259665,0.0307,34.62229304,-0.18,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,200,0.6965,34.53348598,-0.18,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,530.1936799,0.1008,34.62091743,-0.18,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,387.75565,0.2338,34.61217289,-0.18,-99.9,,Brown et al. (2014)
