 -98.48  0.00 11991    3 23.17 34.75  0.22 -99.9                                                      Laube-L'Enfant (1996)
 -99.75  0.00 11991    3 23.12 34.84  0.35 -99.9                                                      Laube-L'Enfant (1996)
-102.87  0.00 11991    3 25.82 33.93  0.07 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991    2 25.38 34.19  0.17 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991   20 25.16 34.25  0.15 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991   30 24.81 34.37  0.20 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991   39 24.45 34.49  0.21 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991   48 23.12 34.74  0.31 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991   59 22.55 34.78  0.21 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991   79 19.50 34.75  0.19 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991  100 15.48 34.90  0.17 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991  118 14.23 34.88  0.17 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991  158 13.02 34.88  0.20 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991  327 11.44 34.81  0.07 -99.9                                                      Laube-L'Enfant (1996)
-104.92  0.00 11991 2002  2.29 34.63 -0.06 -99.9                                                      Laube-L'Enfant (1996)
-106.70  0.00 11991    3 24.32 34.52  0.24 -99.9                                                      Laube-L'Enfant (1996)
-108.47  0.00 11991    3 23.79 34.84  0.31 -99.9                                                      Laube-L'Enfant (1996)
-110.00 -2.50 11991    3 24.07 35.01  0.35 -99.9                                                      Laube-L'Enfant (1996)
-110.00 -2.00 11991    3 24.14 34.90  0.27 -99.9                                                      Laube-L'Enfant (1996)
-110.00 -1.50 11991    3 24.37 34.88  0.40 -99.9                                                      Laube-L'Enfant (1996)
-110.00 -1.00 11991    3 24.06 34.85  0.31 -99.9                                                      Laube-L'Enfant (1996)
-110.00 -0.50 11991    3 23.95 34.81  0.31 -99.9                                                      Laube-L'Enfant (1996)
-110.00  0.00 11991    3 24.28 34.48  0.14 -99.9                                                      Laube-L'Enfant (1996)
-110.00  0.50 11991    3 24.94 34.33  0.26 -99.9                                                      Laube-L'Enfant (1996)
-110.00  1.00 11991    3 25.39 34.22  0.24 -99.9                                                      Laube-L'Enfant (1996)
-110.00  1.50 11991    3 25.41 34.29  0.25 -99.9                                                      Laube-L'Enfant (1996)
-110.00  2.00 11991    3 25.51 34.32  0.25 -99.9                                                      Laube-L'Enfant (1996)
-110.00  2.50 11991    3 25.71 34.32  0.26 -99.9                                                      Laube-L'Enfant (1996)
-111.50  0.00 11991    3 24.55 34.42  0.25 -99.9                                                      Laube-L'Enfant (1996)
-113.17  0.00 11991    3 24.40 34.79  0.30 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991    2 24.36 34.86  0.32 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991   20 24.30 34.87  0.21 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991   40 24.20 34.91  0.21 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991   49 24.16 34.95  0.52 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991   58 24.00 35.01  0.49 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991   70 23.65 35.12  0.38 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991   83 22.13 35.06  0.40 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991   94 20.20 35.08  0.44 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991  118 16.85 35.08  0.42 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991  158 13.53 34.90  0.27 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991  351 10.67 34.77  0.12 -99.9                                                      Laube-L'Enfant (1996)
-114.90  0.00 11991 1499  2.94 34.61 -0.13 -99.9                                                      Laube-L'Enfant (1996)
-116.48  0.00 11991    3 24.34 34.83  0.33 -99.9                                                      Laube-L'Enfant (1996)
-118.40  0.00 11991    3 24.73 34.81  0.23 -99.9                                                      Laube-L'Enfant (1996)
-120.18  0.00 11991    3 24.30 34.87  0.29 -99.9                                                      Laube-L'Enfant (1996)
-121.62  0.00 11991    3 24.75 35.00  0.34 -99.9                                                      Laube-L'Enfant (1996)
-122.98 -1.50 11991    3 25.25 35.11  0.51 -99.9                                                      Laube-L'Enfant (1996)
-124.77  0.20 11991    3 25.05 34.98  0.34 -99.9                                                      Laube-L'Enfant (1996)
-127.25  0.00 11991    3 25.28 34.62  0.35 -99.9                                                      Laube-L'Enfant (1996)
-128.58  0.00 11991    3 26.10 34.69  0.31 -99.9                                                      Laube-L'Enfant (1996)
-130.65  0.00 11991    3 25.50 34.85  0.32 -99.9                                                      Laube-L'Enfant (1996)
-132.62  0.00 11991    3 25.63 35.18  0.39 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991    3 25.91 35.21  0.50 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991   25 25.91 35.22  0.35 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991   48 25.84 35.20  0.39 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991   74 25.77 35.22  0.39 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991   99 25.23 35.30  0.43 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991  119 22.83 35.57  0.57 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991  139 17.98 34.95  0.33 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991  161 15.58 35.00  0.24 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991  200 13.36 34.92  0.24 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991  300 11.84 34.84  0.33 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991  381  9.39 34.69  0.17 -99.9                                                      Laube-L'Enfant (1996)
-134.55  0.00 11991  998  4.62 34.55 -0.05 -99.9                                                      Laube-L'Enfant (1996)
-136.37  0.00 11991    3 26.00 35.22  0.44 -99.9                                                      Laube-L'Enfant (1996)
-137.92  0.00 11991    3 26.38 35.21  0.35 -99.9                                                      Laube-L'Enfant (1996)
-140.00  2.50 11991    3 26.90 34.85  0.26 -99.9                                                      Laube-L'Enfant (1996)
-140.00  2.00 11991    3 26.94 34.88  0.31 -99.9                                                      Laube-L'Enfant (1996)
-140.00  1.50 11991    3 26.03 34.83  0.31 -99.9                                                      Laube-L'Enfant (1996)
-140.00  1.00 11991    3 25.80 34.92  0.31 -99.9                                                      Laube-L'Enfant (1996)
-140.00  0.50 11991    3 26.14 35.07  0.47 -99.9                                                      Laube-L'Enfant (1996)
-140.17  0.02 11991    3 26.40 35.21  0.40 -99.9                                                      Laube-L'Enfant (1996)
-140.00 -0.50 11991    3 26.43 35.24  0.37 -99.9                                                      Laube-L'Enfant (1996)
-140.00 -1.00 11991    3 26.51 35.27  0.33 -99.9                                                      Laube-L'Enfant (1996)
-140.00 -1.50 11991    3 26.48 35.25  0.26 -99.9                                                      Laube-L'Enfant (1996)
-140.00 -2.00 11991    3 26.49 35.20  0.42 -99.9                                                      Laube-L'Enfant (1996)
-140.00 -2.50 11991    3 26.66 35.20  0.42 -99.9                                                      Laube-L'Enfant (1996)
-142.18 -5.67 11991    3 26.93 35.38  0.56 -99.9                                                      Laube-L'Enfant (1996)
-143.17 -7.08 11991    3 27.91 35.73  0.50 -99.9                                                      Laube-L'Enfant (1996)
-144.37 -8.78 11991    3 28.32 35.79  0.55 -99.9                                                      Laube-L'Enfant (1996)
  54.98-28.00 11998    0 26.31 35.64  0.72 -99.9                                                      CDOHC ID:35MF19980121
  54.98-28.00 11998   23 22.34 35.58  0.81 -99.9                                                      CDOHC ID:35MF19980121
  54.98-28.00 11998  102 17.43 35.62  0.75 -99.9                                                      CDOHC ID:35MF19980121
  54.98-28.00 11998  204 15.11 35.50  0.72 -99.9                                                      CDOHC ID:35MF19980121
  54.98-28.00 11998  495 12.03 35.09  0.43 -99.9                                                      CDOHC ID:35MF19980121
  54.98-28.00 11998  998  6.07 34.47 -0.03 -99.9                                                      CDOHC ID:35MF19980121
  53.98-30.00 11998    0 25.42 35.40  0.66 -99.9                                                      CDOHC ID:35MF19980121
  53.98-30.00 11998   19 25.36 -99.9  0.74 -99.9                                                      CDOHC ID:35MF19980121
  53.98-30.00 11998   48 20.44 35.62  0.65 -99.9                                                      CDOHC ID:35MF19980121
  53.98-30.00 11998  100 17.46 35.59  0.70 -99.9                                                      CDOHC ID:35MF19980121
  53.98-30.00 11998  188 15.51 -99.9  0.61 -99.9                                                      CDOHC ID:35MF19980121
  53.98-30.00 11998  300 14.04 35.38  0.76 -99.9                                                      CDOHC ID:35MF19980121
  53.98-30.00 11998  501 12.29 -99.9  0.50 -99.9                                                      CDOHC ID:35MF19980121
  53.98-30.00 11998  992  6.59 34.48  0.20 -99.9                                                      CDOHC ID:35MF19980121
  53.50-35.00 11998    6 22.28 35.62  0.66 -99.9                                                      CDOHC ID:35MF19980121
  53.50-35.00 11998   19 22.28 35.63  0.74 -99.9                                                      CDOHC ID:35MF19980121
  53.50-35.00 11998   47 18.21 35.62  0.72 -99.9                                                      CDOHC ID:35MF19980121
  53.50-35.00 11998   99 16.45 -99.9  0.82 -99.9                                                      CDOHC ID:35MF19980121
  53.50-35.00 11998  200 15.17 35.50  0.76 -99.9                                                      CDOHC ID:35MF19980121
  53.50-35.00 11998  501 12.54 35.21  0.59 -99.9                                                      CDOHC ID:35MF19980121
  53.50-35.00 11998  998  6.21 34.45  0.10 -99.9                                                      CDOHC ID:35MF19980121
  52.97-40.00 11998    6 16.19 34.47  0.12 -99.9                                                      CDOHC ID:35MF19980121
  52.97-40.00 11998   22 16.07 34.47  0.12 -99.9                                                      CDOHC ID:35MF19980121
  52.97-40.00 11998   52 13.44 34.51  0.17 -99.9                                                      CDOHC ID:35MF19980121
  52.97-40.00 11998  101 11.28 -99.9  0.23 -99.9                                                      CDOHC ID:35MF19980121
  52.97-40.00 11998  200 11.22 34.85  0.29 -99.9                                                      CDOHC ID:35MF19980121
  52.97-40.00 11998  310 10.46 -99.9  0.28 -99.9                                                      CDOHC ID:35MF19980121
  52.97-40.00 11998  510  8.21 34.53  0.09 -99.9                                                      CDOHC ID:35MF19980121
